seed,scenario,attack_intensity,uav_count,uav_id,start_timestamp,end_timestamp,label
3,jamming,medium,10,UAV-005,5,155,jamming
3,jamming,medium,10,UAV-006,2,169,jamming
3,jamming,medium,10,UAV-007,2,164,jamming
3,jamming,medium,10,UAV-008,5,143,jamming
3,jamming,medium,20,UAV-001,0,174,normal
3,jamming,medium,20,UAV-002,0,144,jamming
3,jamming,medium,20,UAV-002,25,179,jamming
3,jamming,medium,20,UAV-005,15,174,normal
3,jamming,medium,20,UAV-009,0,163,normal
3,jamming,medium,20,UAV-012,8,148,normal
3,jamming,medium,20,UAV-013,10,141,normal
3,jamming,medium,20,UAV-013,41,168,normal
3,jamming,medium,20,UAV-014,2,173,jamming
3,jamming,medium,20,UAV-016,0,152,jamming
3,jamming,medium,20,UAV-017,3,159,normal
3,jamming,medium,20,UAV-020,10,156,jamming
3,jamming_spoofing,high,10,UAV-002,3,173,jamming_spoofing
3,jamming_spoofing,high,10,UAV-005,0,157,jamming_spoofing
3,jamming_spoofing,high,10,UAV-009,8,129,jamming_spoofing
3,jamming_spoofing,high,20,UAV-001,6,131,jamming_spoofing
3,jamming_spoofing,high,20,UAV-002,9,170,normal
3,jamming_spoofing,high,20,UAV-005,7,152,jamming_spoofing
3,jamming_spoofing,high,20,UAV-006,4,130,jamming_spoofing
3,jamming_spoofing,high,20,UAV-007,4,125,jamming_spoofing
3,jamming_spoofing,high,20,UAV-007,36,162,jamming_spoofing
3,jamming_spoofing,high,20,UAV-008,4,162,jamming_spoofing
3,jamming_spoofing,high,20,UAV-009,2,143,jamming_spoofing
3,jamming_spoofing,high,20,UAV-009,40,171,jamming_spoofing
3,jamming_spoofing,high,20,UAV-010,4,149,jamming_spoofing
3,jamming_spoofing,high,20,UAV-013,1,133,jamming_spoofing
3,jamming_spoofing,high,20,UAV-014,3,136,normal
3,jamming_spoofing,high,20,UAV-014,18,172,normal
3,jamming_spoofing,high,20,UAV-015,4,150,jamming_spoofing
3,jamming_spoofing,high,20,UAV-016,0,121,jamming_spoofing
3,jamming_spoofing,high,20,UAV-016,26,153,jamming_spoofing
3,jamming_spoofing,high,20,UAV-016,73,170,jamming_spoofing
3,jamming_spoofing,high,20,UAV-017,1,168,jamming_spoofing
3,jamming_spoofing,high,20,UAV-018,0,156,normal
3,jamming_spoofing,high,20,UAV-019,0,164,jamming_spoofing
3,jamming_spoofing,low,10,UAV-001,4,147,normal
3,jamming_spoofing,low,10,UAV-003,17,164,normal
3,jamming_spoofing,low,10,UAV-004,1,161,normal
3,jamming_spoofing,low,10,UAV-006,1,134,jamming_spoofing
3,jamming_spoofing,low,10,UAV-006,48,175,jamming_spoofing
3,jamming_spoofing,low,10,UAV-007,0,135,normal
3,jamming_spoofing,low,10,UAV-008,27,158,normal
3,jamming_spoofing,low,20,UAV-001,8,175,normal
3,jamming_spoofing,low,20,UAV-002,6,117,jamming_spoofing
3,jamming_spoofing,low,20,UAV-002,47,165,jamming_spoofing
3,jamming_spoofing,low,20,UAV-003,2,154,normal
3,jamming_spoofing,low,20,UAV-005,1,151,normal
3,jamming_spoofing,low,20,UAV-005,39,176,normal
3,jamming_spoofing,low,20,UAV-006,16,143,normal
3,jamming_spoofing,low,20,UAV-008,8,172,normal
3,jamming_spoofing,low,20,UAV-011,3,177,normal
3,jamming_spoofing,low,20,UAV-012,1,160,normal
3,jamming_spoofing,low,20,UAV-014,2,151,normal
3,jamming_spoofing,low,20,UAV-015,2,91,jamming_spoofing
3,jamming_spoofing,low,20,UAV-015,18,132,jamming_spoofing
3,jamming_spoofing,low,20,UAV-015,51,171,jamming_spoofing
3,jamming_spoofing,low,20,UAV-016,4,174,normal
3,jamming_spoofing,low,20,UAV-018,1,113,normal
3,jamming_spoofing,low,20,UAV-018,24,137,normal
3,jamming_spoofing,low,20,UAV-018,57,174,normal
3,jamming_spoofing,medium,10,UAV-003,4,126,jamming_spoofing
3,jamming_spoofing,medium,10,UAV-003,41,144,jamming_spoofing
3,jamming_spoofing,medium,10,UAV-006,7,102,jamming_spoofing
3,jamming_spoofing,medium,10,UAV-006,32,151,jamming_spoofing
3,jamming_spoofing,medium,10,UAV-008,8,169,normal
3,jamming_spoofing,medium,10,UAV-010,0,144,normal
3,jamming_spoofing,medium,20,UAV-002,29,178,normal
3,jamming_spoofing,medium,20,UAV-003,32,120,jamming_spoofing
3,jamming_spoofing,medium,20,UAV-003,52,168,jamming_spoofing
3,jamming_spoofing,medium,20,UAV-004,7,158,normal
3,jamming_spoofing,medium,20,UAV-006,0,138,jamming_spoofing
3,jamming_spoofing,medium,20,UAV-007,6,154,normal
3,jamming_spoofing,medium,20,UAV-008,5,152,normal
3,jamming_spoofing,medium,20,UAV-009,10,160,jamming_spoofing
3,jamming_spoofing,medium,20,UAV-011,0,153,jamming_spoofing
3,jamming_spoofing,medium,20,UAV-013,14,177,jamming_spoofing
3,jamming_spoofing,medium,20,UAV-014,16,153,jamming_spoofing
3,jamming_spoofing,medium,20,UAV-015,1,142,jamming_spoofing
3,jamming_spoofing,medium,20,UAV-016,6,128,normal
3,jamming_spoofing,medium,20,UAV-016,26,167,normal
3,jamming_spoofing,medium,20,UAV-018,6,99,jamming_spoofing
3,jamming_spoofing,medium,20,UAV-018,29,159,jamming_spoofing
3,jamming_spoofing,medium,20,UAV-019,1,97,normal
3,jamming_spoofing,medium,20,UAV-019,25,142,normal
3,jamming_spoofing,medium,20,UAV-020,4,146,normal
3,jamming_spoofing,medium,20,UAV-020,57,169,normal
3,jamming_tampering,high,10,UAV-001,1,155,jamming_tampering
3,jamming_tampering,high,10,UAV-001,60,172,jamming_tampering
3,jamming_tampering,high,10,UAV-002,2,161,jamming_tampering
3,jamming_tampering,high,10,UAV-003,8,119,jamming_tampering
3,jamming_tampering,high,10,UAV-003,35,170,jamming_tampering
3,jamming_tampering,high,10,UAV-005,3,156,jamming_tampering
3,jamming_tampering,high,10,UAV-007,4,139,jamming_tampering
3,jamming_tampering,high,10,UAV-008,3,163,jamming_tampering
3,jamming_tampering,high,10,UAV-009,4,160,jamming_tampering
3,jamming_tampering,high,10,UAV-009,39,178,jamming_tampering
3,jamming_tampering,high,20,UAV-001,1,147,jamming_tampering
3,jamming_tampering,high,20,UAV-002,12,124,jamming_tampering
3,jamming_tampering,high,20,UAV-002,31,149,jamming_tampering
3,jamming_tampering,high,20,UAV-003,1,122,jamming_tampering
3,jamming_tampering,high,20,UAV-003,17,157,jamming_tampering
3,jamming_tampering,high,20,UAV-007,4,143,jamming_tampering
3,jamming_tampering,high,20,UAV-008,1,157,jamming_tampering
3,jamming_tampering,high,20,UAV-011,16,139,jamming_tampering
3,jamming_tampering,high,20,UAV-011,41,153,jamming_tampering
3,jamming_tampering,high,20,UAV-013,5,158,normal
3,jamming_tampering,high,20,UAV-013,26,178,normal
3,jamming_tampering,high,20,UAV-015,2,105,jamming_tampering
3,jamming_tampering,high,20,UAV-015,29,124,jamming_tampering
3,jamming_tampering,high,20,UAV-015,54,147,jamming_tampering
3,jamming_tampering,high,20,UAV-017,0,176,normal
3,jamming_tampering,high,20,UAV-018,4,134,jamming_tampering
3,jamming_tampering,high,20,UAV-018,22,173,jamming_tampering
3,jamming_tampering,high,20,UAV-020,3,114,jamming_tampering
3,jamming_tampering,high,20,UAV-020,52,143,jamming_tampering
3,jamming_tampering,low,10,UAV-002,9,168,normal
3,jamming_tampering,low,10,UAV-003,0,175,normal
3,jamming_tampering,low,10,UAV-004,2,137,normal
3,jamming_tampering,low,10,UAV-004,37,164,normal
3,jamming_tampering,low,10,UAV-006,3,143,normal
3,jamming_tampering,low,10,UAV-008,1,178,normal
3,jamming_tampering,low,10,UAV-010,24,171,normal
3,jamming_tampering,low,20,UAV-001,7,163,normal
3,jamming_tampering,low,20,UAV-003,2,141,normal
3,jamming_tampering,low,20,UAV-003,33,171,normal
3,jamming_tampering,low,20,UAV-004,6,150,normal
3,jamming_tampering,low,20,UAV-005,0,157,normal
3,jamming_tampering,low,20,UAV-006,33,179,normal
3,jamming_tampering,low,20,UAV-007,1,148,normal
3,jamming_tampering,low,20,UAV-008,1,170,normal
3,jamming_tampering,low,20,UAV-009,20,146,normal
3,jamming_tampering,low,20,UAV-010,7,126,normal
3,jamming_tampering,low,20,UAV-016,2,123,normal
3,jamming_tampering,low,20,UAV-016,29,173,jamming_tampering
3,jamming_tampering,low,20,UAV-018,14,173,normal
3,jamming_tampering,low,20,UAV-019,8,174,normal
3,jamming_tampering,medium,10,UAV-003,4,167,normal
3,jamming_tampering,medium,10,UAV-004,2,94,jamming_tampering
3,jamming_tampering,medium,10,UAV-004,32,160,jamming_tampering
3,jamming_tampering,medium,10,UAV-005,4,153,normal
3,jamming_tampering,medium,10,UAV-006,3,178,normal
3,jamming_tampering,medium,10,UAV-007,4,159,normal
3,jamming_tampering,medium,10,UAV-008,6,167,jamming_tampering
3,jamming_tampering,medium,10,UAV-009,24,123,jamming_tampering
3,jamming_tampering,medium,10,UAV-009,51,150,jamming_tampering
3,jamming_tampering,medium,10,UAV-009,82,166,normal
3,jamming_tampering,medium,20,UAV-002,0,169,normal
3,jamming_tampering,medium,20,UAV-006,6,163,jamming_tampering
3,jamming_tampering,medium,20,UAV-007,2,174,normal
3,jamming_tampering,medium,20,UAV-008,9,179,jamming_tampering
3,jamming_tampering,medium,20,UAV-009,1,148,jamming_tampering
3,jamming_tampering,medium,20,UAV-009,52,177,jamming_tampering
3,jamming_tampering,medium,20,UAV-010,9,177,normal
3,jamming_tampering,medium,20,UAV-011,2,174,normal
3,jamming_tampering,medium,20,UAV-012,8,155,normal
3,jamming_tampering,medium,20,UAV-013,19,155,jamming_tampering
3,jamming_tampering,medium,20,UAV-014,6,165,normal
3,jamming_tampering,medium,20,UAV-016,4,168,normal
3,jamming_tampering,medium,20,UAV-018,8,168,jamming_tampering
3,normal,none,10,UAV-001,4,176,normal
3,normal,none,10,UAV-003,19,178,normal
3,normal,none,10,UAV-006,0,151,normal
3,normal,none,10,UAV-006,48,174,normal
3,normal,none,10,UAV-008,4,162,normal
3,normal,none,10,UAV-010,20,130,normal
3,normal,none,10,UAV-010,62,171,normal
3,normal,none,20,UAV-001,4,126,normal
3,normal,none,20,UAV-001,52,151,normal
3,normal,none,20,UAV-002,5,138,normal
3,normal,none,20,UAV-002,53,168,normal
3,normal,none,20,UAV-003,12,149,normal
3,normal,none,20,UAV-006,6,138,normal
3,normal,none,20,UAV-007,4,127,normal
3,normal,none,20,UAV-007,36,160,normal
3,normal,none,20,UAV-009,3,144,normal
3,normal,none,20,UAV-009,30,168,normal
3,normal,none,20,UAV-019,4,148,normal
3,normal,none,20,UAV-019,76,176,normal
3,normal,none,20,UAV-020,11,175,normal
3,spoofing,high,10,UAV-002,35,172,spoofing
3,spoofing,high,10,UAV-007,2,177,spoofing
3,spoofing,high,10,UAV-008,1,100,spoofing
3,spoofing,high,10,UAV-008,50,159,spoofing
3,spoofing,high,10,UAV-010,3,179,normal
3,spoofing,high,20,UAV-003,5,120,spoofing
3,spoofing,high,20,UAV-003,29,164,spoofing
3,spoofing,high,20,UAV-003,78,171,spoofing
3,spoofing,high,20,UAV-005,3,136,spoofing
3,spoofing,high,20,UAV-005,25,171,spoofing
3,spoofing,high,20,UAV-006,12,151,spoofing
3,spoofing,high,20,UAV-007,0,162,spoofing
3,spoofing,high,20,UAV-008,6,153,spoofing
3,spoofing,high,20,UAV-011,6,163,spoofing
3,spoofing,high,20,UAV-012,1,111,spoofing
3,spoofing,high,20,UAV-013,0,84,spoofing
3,spoofing,high,20,UAV-013,26,117,spoofing
3,spoofing,high,20,UAV-013,39,159,spoofing
3,spoofing,high,20,UAV-015,7,144,spoofing
3,spoofing,high,20,UAV-016,10,164,normal
3,spoofing,high,20,UAV-017,2,157,spoofing
3,spoofing,high,20,UAV-018,8,166,normal
3,spoofing,high,20,UAV-019,2,155,spoofing
3,spoofing,low,10,UAV-001,8,128,normal
3,spoofing,low,10,UAV-001,37,158,normal
3,spoofing,low,10,UAV-001,57,176,normal
3,spoofing,low,10,UAV-005,3,139,normal
3,spoofing,low,10,UAV-008,4,177,normal
3,spoofing,low,10,UAV-009,4,128,normal
3,spoofing,low,10,UAV-009,27,166,normal
3,spoofing,low,10,UAV-010,0,153,normal
3,spoofing,low,20,UAV-001,3,176,normal
3,spoofing,low,20,UAV-002,3,127,normal
3,spoofing,low,20,UAV-002,29,176,normal
3,spoofing,low,20,UAV-005,12,159,spoofing
3,spoofing,low,20,UAV-006,5,144,normal
3,spoofing,low,20,UAV-006,73,159,normal
3,spoofing,low,20,UAV-010,4,172,normal
3,spoofing,low,20,UAV-011,4,150,normal
3,spoofing,low,20,UAV-013,1,163,normal
3,spoofing,low,20,UAV-015,8,170,normal
3,spoofing,low,20,UAV-016,27,165,normal
3,spoofing,medium,10,UAV-001,3,144,spoofing
3,spoofing,medium,10,UAV-002,1,115,normal
3,spoofing,medium,10,UAV-002,17,162,normal
3,spoofing,medium,10,UAV-003,4,166,spoofing
3,spoofing,medium,10,UAV-004,1,134,normal
3,spoofing,medium,10,UAV-004,25,176,normal
3,spoofing,medium,10,UAV-006,3,117,normal
3,spoofing,medium,10,UAV-006,30,176,spoofing
3,spoofing,medium,10,UAV-008,6,149,normal
3,spoofing,medium,20,UAV-001,6,135,spoofing
3,spoofing,medium,20,UAV-001,34,177,spoofing
3,spoofing,medium,20,UAV-005,4,156,spoofing
3,spoofing,medium,20,UAV-006,2,165,spoofing
3,spoofing,medium,20,UAV-008,0,153,spoofing
3,spoofing,medium,20,UAV-009,5,173,normal
3,spoofing,medium,20,UAV-011,6,122,spoofing
3,spoofing,medium,20,UAV-012,32,172,spoofing
3,spoofing,medium,20,UAV-014,10,153,spoofing
3,spoofing,medium,20,UAV-015,4,112,spoofing
3,spoofing,medium,20,UAV-015,50,168,spoofing
3,spoofing,medium,20,UAV-016,0,158,spoofing
3,spoofing,medium,20,UAV-017,5,165,normal
3,spoofing,medium,20,UAV-019,18,171,spoofing
3,spoofing,medium,20,UAV-020,3,124,spoofing
3,spoofing_tampering,high,10,UAV-001,4,157,spoofing_tampering
3,spoofing_tampering,high,10,UAV-002,1,129,spoofing_tampering
3,spoofing_tampering,high,10,UAV-002,23,157,spoofing_tampering
3,spoofing_tampering,high,10,UAV-005,24,165,spoofing_tampering
3,spoofing_tampering,high,10,UAV-007,1,158,spoofing_tampering
3,spoofing_tampering,high,20,UAV-002,1,107,spoofing_tampering
3,spoofing_tampering,high,20,UAV-002,36,134,spoofing_tampering
3,spoofing_tampering,high,20,UAV-002,56,161,spoofing_tampering
3,spoofing_tampering,high,20,UAV-003,2,171,spoofing_tampering
3,spoofing_tampering,high,20,UAV-004,14,135,spoofing_tampering
3,spoofing_tampering,high,20,UAV-004,35,159,spoofing_tampering
3,spoofing_tampering,high,20,UAV-005,3,141,spoofing_tampering
3,spoofing_tampering,high,20,UAV-006,0,136,spoofing_tampering
3,spoofing_tampering,high,20,UAV-006,33,156,spoofing_tampering
3,spoofing_tampering,high,20,UAV-007,11,137,spoofing_tampering
3,spoofing_tampering,high,20,UAV-007,47,174,normal
3,spoofing_tampering,high,20,UAV-009,4,149,spoofing_tampering
3,spoofing_tampering,high,20,UAV-010,2,111,spoofing_tampering
3,spoofing_tampering,high,20,UAV-010,32,155,spoofing_tampering
3,spoofing_tampering,high,20,UAV-010,61,177,spoofing_tampering
3,spoofing_tampering,high,20,UAV-012,4,156,spoofing_tampering
3,spoofing_tampering,high,20,UAV-013,13,174,spoofing_tampering
3,spoofing_tampering,high,20,UAV-014,3,126,spoofing_tampering
3,spoofing_tampering,high,20,UAV-014,22,157,spoofing_tampering
3,spoofing_tampering,high,20,UAV-015,8,152,spoofing_tampering
3,spoofing_tampering,high,20,UAV-016,4,169,spoofing_tampering
3,spoofing_tampering,high,20,UAV-019,0,175,spoofing_tampering
3,spoofing_tampering,high,20,UAV-020,2,156,spoofing_tampering
3,spoofing_tampering,low,10,UAV-001,3,176,normal
3,spoofing_tampering,low,10,UAV-004,6,127,spoofing_tampering
3,spoofing_tampering,low,10,UAV-006,1,158,normal
3,spoofing_tampering,low,10,UAV-007,33,160,spoofing_tampering
3,spoofing_tampering,low,10,UAV-009,4,158,normal
3,spoofing_tampering,low,20,UAV-001,2,120,normal
3,spoofing_tampering,low,20,UAV-001,42,149,normal
3,spoofing_tampering,low,20,UAV-003,3,166,normal
3,spoofing_tampering,low,20,UAV-005,2,173,normal
3,spoofing_tampering,low,20,UAV-007,7,176,normal
3,spoofing_tampering,low,20,UAV-008,3,161,spoofing_tampering
3,spoofing_tampering,low,20,UAV-010,9,149,normal
3,spoofing_tampering,low,20,UAV-011,4,135,normal
3,spoofing_tampering,low,20,UAV-011,40,173,normal
3,spoofing_tampering,low,20,UAV-012,0,164,normal
3,spoofing_tampering,low,20,UAV-014,11,161,normal
3,spoofing_tampering,low,20,UAV-018,8,126,normal
3,spoofing_tampering,low,20,UAV-018,23,144,spoofing_tampering
3,spoofing_tampering,low,20,UAV-018,52,172,spoofing_tampering
3,spoofing_tampering,low,20,UAV-019,10,144,normal
3,spoofing_tampering,low,20,UAV-019,26,175,normal
3,spoofing_tampering,medium,10,UAV-002,9,168,normal
3,spoofing_tampering,medium,10,UAV-003,23,163,spoofing_tampering
3,spoofing_tampering,medium,10,UAV-005,15,176,normal
3,spoofing_tampering,medium,10,UAV-006,3,118,spoofing_tampering
3,spoofing_tampering,medium,10,UAV-006,34,143,spoofing_tampering
3,spoofing_tampering,medium,10,UAV-007,4,146,normal
3,spoofing_tampering,medium,10,UAV-010,11,172,spoofing_tampering
3,spoofing_tampering,medium,20,UAV-002,2,158,normal
3,spoofing_tampering,medium,20,UAV-003,1,151,normal
3,spoofing_tampering,medium,20,UAV-009,8,146,normal
3,spoofing_tampering,medium,20,UAV-009,39,167,normal
3,spoofing_tampering,medium,20,UAV-010,6,134,spoofing_tampering
3,spoofing_tampering,medium,20,UAV-012,3,175,normal
3,spoofing_tampering,medium,20,UAV-014,3,142,spoofing_tampering
3,spoofing_tampering,medium,20,UAV-015,14,166,spoofing_tampering
3,spoofing_tampering,medium,20,UAV-016,0,167,normal
3,spoofing_tampering,medium,20,UAV-017,6,170,spoofing_tampering
3,spoofing_tampering,medium,20,UAV-018,19,167,spoofing_tampering
3,spoofing_tampering,medium,20,UAV-019,4,179,spoofing_tampering
3,tampering,high,10,UAV-003,8,115,tampering
3,tampering,high,10,UAV-003,55,161,tampering
3,tampering,high,10,UAV-005,19,146,tampering
3,tampering,high,10,UAV-006,2,120,tampering
3,tampering,high,10,UAV-006,33,137,tampering
3,tampering,high,10,UAV-006,55,161,tampering
3,tampering,high,10,UAV-010,3,162,tampering
3,tampering,high,20,UAV-001,0,136,tampering
3,tampering,high,20,UAV-001,25,163,tampering
3,tampering,high,20,UAV-003,10,168,tampering
3,tampering,high,20,UAV-004,5,143,tampering
3,tampering,high,20,UAV-004,51,158,tampering
3,tampering,high,20,UAV-006,54,174,tampering
3,tampering,high,20,UAV-008,7,144,tampering
3,tampering,high,20,UAV-008,41,174,tampering
3,tampering,high,20,UAV-009,3,146,tampering
3,tampering,high,20,UAV-010,20,145,normal
3,tampering,high,20,UAV-010,39,160,tampering
3,tampering,high,20,UAV-016,5,146,tampering
3,tampering,high,20,UAV-019,11,160,tampering
3,tampering,high,20,UAV-020,0,111,tampering
3,tampering,high,20,UAV-020,30,150,tampering
3,tampering,low,10,UAV-002,0,168,normal
3,tampering,low,10,UAV-010,3,138,normal
3,tampering,low,10,UAV-010,27,177,normal
3,tampering,low,20,UAV-001,16,171,normal
3,tampering,low,20,UAV-002,4,163,normal
3,tampering,low,20,UAV-004,3,140,normal
3,tampering,low,20,UAV-005,5,170,normal
3,tampering,low,20,UAV-008,0,138,tampering
3,tampering,low,20,UAV-009,2,146,normal
3,tampering,low,20,UAV-010,1,165,normal
3,tampering,low,20,UAV-011,6,178,normal
3,tampering,low,20,UAV-012,0,179,normal
3,tampering,low,20,UAV-018,7,124,normal
3,tampering,low,20,UAV-018,32,160,normal
3,tampering,low,20,UAV-018,82,179,normal
3,tampering,low,20,UAV-019,5,163,normal
3,tampering,medium,10,UAV-001,0,155,tampering
3,tampering,medium,10,UAV-002,0,138,tampering
3,tampering,medium,10,UAV-003,9,105,tampering
3,tampering,medium,10,UAV-003,35,145,tampering
3,tampering,medium,10,UAV-005,13,151,tampering
3,tampering,medium,10,UAV-005,49,175,tampering
3,tampering,medium,10,UAV-006,3,145,normal
3,tampering,medium,10,UAV-007,13,179,tampering
3,tampering,medium,20,UAV-001,9,134,normal
3,tampering,medium,20,UAV-003,9,154,normal
3,tampering,medium,20,UAV-004,2,170,tampering
3,tampering,medium,20,UAV-005,4,163,normal
3,tampering,medium,20,UAV-009,9,167,tampering
3,tampering,medium,20,UAV-010,10,149,tampering
3,tampering,medium,20,UAV-011,0,141,tampering
3,tampering,medium,20,UAV-011,41,164,tampering
3,tampering,medium,20,UAV-013,4,142,tampering
3,tampering,medium,20,UAV-013,45,165,tampering
3,tampering,medium,20,UAV-014,2,83,tampering
3,tampering,medium,20,UAV-014,31,98,tampering
3,tampering,medium,20,UAV-014,59,143,tampering
3,tampering,medium,20,UAV-014,76,172,tampering
3,tampering,medium,20,UAV-015,9,150,tampering
3,tampering,medium,20,UAV-018,7,115,tampering
3,tampering,medium,20,UAV-018,39,143,tampering
3,tampering,medium,20,UAV-018,68,176,tampering
3,tampering,medium,20,UAV-019,1,153,tampering
